15.23056,52.73889,RTV: Gorzow Wielkopolski *Budynek Urzedu Woj.*,"FM 100.7 - Plus Gorzow (10.00 kW V ND) TV 40W - TV Odra - Gorzow Wielkopolski (1.000 kW H ND) "
15.25389,52.70833,RTV: Gorzow Wielkopolski *Komin b. C Malorolnych*,"TV 55 - MUX-4 - TV Mobilna (5.000 kW V ND) "
15.20639,52.73667,RTV: Gorzow Wielkopolski *Komin b. C Niemcewicza*,"FM 87.9 - TOK FM (0.80 kW V D) "
15.13583,52.745,RTV: Gorzow Wielkopolski *Komin b. ZM Ursus*,"FM 98.4 - ZET Chilli (0.40 kW V D) FM 98.8 - Maryja (10.00 kW V D) TV 55 - MUX-4 - TV Mobilna (3.000 kW V ND) "
15.25917,52.73806,RTV: Gorzow Wielkopolski *Podmiejska*,"FM 93.8 - Eska Gorzow (10.00 kW H D) FM 94.9K - [Ogloszenie KRRiT] (0.10 kW H D) FM 95.6 - Gorzow (1.00 kW H D) FM 96.1 - RMF FM (1.00 kW H D) FM 99.6 - ZET (0.20 kW H D) FM 101.7K - [Ogloszenie KRRiT] (1.00 kW H D) FM 105.4 - PR Czworka (1.00 kW H ND) TV 32 - MUX-3 (4.000 kW H D) "
15.23333,52.73333,RTV: Gorzow Wielkopolski [miasto],"AM 1602K - Radio AM Gorzow (0.8 kW) "
17.05806,51.81417,RTV: Gostyn *Domachowo*,""
17.0025,51.86444,RTV: Gostyn *Spoldzielnia Mleczarska*,"FM 95.9 - Elka (0.05 kW V ND) "
22.29361,54.28167,RTV: Goldap *Piekna Gora'*,"FM 107.5 - 5 Suwalki (0.10 kW V ND) "
22.29583,54.28167,RTV: Goldap *Piekna Gora*,"TV 21W - TVN (0.200 kW H ND) "
22.45472,53.64694,RTV: Grajewo [miasto],"FM 93.8K - [Ogloszenie KRRiT] (0.50 kW  ) "
20.61417,52.11056,RTV: Grodzisk Maz. *Komin Gedeon Richter*,"FM 94.5 - Bogoria (1.00 kW V D) "
20.86389,51.86806,RTV: Grojec *Kosciol Sw. Mikolaja*,"FM 99.8 - Maryja (0.10 kW H ND) "
20.85583,51.86222,RTV: Grojec *ul. Mogielnicka*,""
20.95778,51.75667,RTV: Grojec *Zbrosza Duza*,"FM 95.1 - KR Zbrosza Duza / Maryja (0.10 kW V ND) "
20.93833,49.82444,RTV: Gromnik *ul. Widok*,"TV 25W - TVP 1 (0.050 kW H ND) TV 43W - TVP 2 (0.050 kW H ND) TV 50 - MUX-3 (0.020 kW H D) "
18.75611,53.485,RTV: Grudziadz *ul. Focha*,"FM 90.6 - Eska Grudziadz (0.10 kW V D) "
18.73917,53.47528,RTV: Grudziadz *ul. Kalinkowa'*,"FM 99.6 - PR Program 1 (0.18 kW H ND) "
18.73972,53.47472,RTV: Grudziadz *ul. Kalinkowa*,"TV 23W - TVP 1 (0.100 kW H D) TV 25W - TVP 2 (0.100 kW H D) TV 36 - MUX-3 (0.027 kW H D) "
20.97639,49.61194,RTV: Grybow *Gora Kamienna*,"TV 8W - TVP 1 (0.005 kW V D) TV 50 - MUX-3 (0.023 kW H D) TV 59W - TVP 2 (0.060 kW H D) "
15.19778,53.91361,RTV: Gryfice *Kosciol Wniebowziecia NMP*,"FM 90.7 - Plus Gryfice (2.00 kW H ND) "
15.19306,53.90611,RTV: Gryfice *Trzyglowska*,"FM 92.9 - ZET (10.00 kW H D) TV 10W - TVP INFO / TVP Szczecin (0.010 kW H D) TV 60 - MUX-3 (0.010 kW H D) "
15.20972,53.92944,RTV: Gryfice *ul. Pilsudskiego*,"FM 102.9 - Maryja (10.00 kW H D) "
14.46361,53.20444,RTV: Gryfino *Nowe Czarnowo*,"TV 55 - MUX-4 - TV Mobilna (5.000 kW V D) "
16.01167,51.59611,RTV: Glogow *Jakubow*,"FM 100.6 - Maryja (10.00 kW V D) FM 107.3 - Plus Glogow (0.20 kW V D) "
16.12361,51.6625,RTV: Glogow *Komin EC Widziszow*,"TV 49 - MUX-3 (0.900 kW H D) TV 56W - TV Odra - Glogow, Legnica, Lubin (1.000 kW H ND) "
16.09278,51.66389,RTV: Glogow *Wieza Ratuszowa*,"FM 89.6 - Elka Glogow (0.20 kW V D) "
21.95056,50.20222,RTV: Glogow Malopolski *Przewrotne*,"TV 38 - MUX-4 - TV Mobilna (2.000 kW V ND) "
17.83028,50.19917,RTV: Glubczyce *Fabryczna*,"FM 94.8 - Opole (1.00 kW V D) "
16.38056,50.68417,RTV: Gluszyca *ul. Lesna*,"TV 25 - MUX-3 (0.011 kW H D) TV 28W - TVP 2 (0.030 kW H D) TV 39W - TVP 1 (0.040 kW H D) TV 46W - TVP INFO / TVP Wroclaw (0.040 kW H D) "
23.59,52.74194,RTV: Hajnowka *Cieplownia Rindipol*,"TV 29W - Polsat (0.500 kW H ND) "
18.79444,54.6225,RTV: Hel *Wieza Muzeum Obrony Wybrzeza*,"FM 106.1K - Kaszebe (1.00 kW V D) "
18.80639,54.60111,RTV: Hel [miasto],"FM 107.8K - [Pula KRRiT] (0.20 kW  ) "
22.28889,49.43944,RTV: Hoczew *Gora Czekaj*,"TV 10W - TVP 2 (0.020 kW H D) TV 27W - TVP 1 (0.100 kW H D) TV 29 - MUX-3 (0.018 kW H D) "
23.74083,50.97611,RTV: Hrubieszow *Bialopole*,"FM 103.5K - . (1.00 kW V ND) FM 104.6K - ZET (1.00 kW V ND) FM 107.4K - [Pula KRRiT] (1.00 kW V D) "
23.77833,50.81667,RTV: Hrubieszow *Nieledew*,"FM 95.8 - Maryja (1.00 kW V D) "
23.88333,50.8,RTV: Hrubieszow [miasto],""
18.24111,52.74944,RTV: Inowroclaw *Komin Soda-Matwy*,"FM 90.0 - PR Czworka (0.30 kW V ND) FM 98.1 - 98,1 FM (0.10 kW V ND) "
18.26,52.80028,RTV: Inowroclaw *Kosciol Zwiastowania NMP*,"FM 91.6 - Plus Bydgoszcz (0.10 kW V ND) "
18.2675,52.79056,RTV: Inowroclaw *ul. Chrobrego*,"FM 90.8 - RMF MAXXX Inowroclaw (1.00 kW V ND) "
18.25694,52.79917,RTV: Inowroclaw *ul. Laubitza*,""
18.90139,49.56667,RTV: Istebna *Gora Zloty Gron*,"TV 39W - TVP 1 (0.050 kW H D) TV 41 - MUX-3 (0.037 kW H D) TV 50W - TVP 2 (0.010 kW H ND) "
21.78583,49.56056,RTV: Iwonicz-Zdroj *Sanatorium Excelsior*,"TV 7W - TVP 1 (0.005 kW H D) TV 22W - TVP 2 (0.020 kW H D) TV 29 - MUX-3 (0.017 kW H D) "
19.57944,53.58333,RTV: Ilawa *Budynek IPB*,"FM 90.2 - ZET Gold Ilawa (0.50 kW H D) "
19.22111,53.61389,RTV: Ilawa *Kisielice*,"FM 94.8 - PR Program 1 (10.00 kW H ND) FM 96.9 - Maryja (7.50 kW H ND) FM 98.7 - ZET (10.00 kW H ND) FM 102.7 - PR Program 2 (10.00 kW H ND) FM 104.8 - PR Czworka (5.00 kW H ND) FM 107.4 - RMF FM (10.00 kW H D) TV 24 - MUX-2 (100.000 kW H ND) TV 26 - MUX-3 (35.000 kW H ND) TV 31W - TVP 2 (200.000 kW H ND) TV 36 - MUX-3 (3.000 kW H ND) TV 38 - MUX-1 (100.000 kW H ND) TV 48W - TVP 1 (200.000 kW H ND) TV 48 - MUX-3 (50.000 kW H ND) "
19.58278,53.60389,RTV: Ilawa *PBO*,"FM 89.0 - Eska Ilawa (0.10 kW V ND) "
19.71528,49.4875,RTV: Jablonka *Gora Oskwarkowa*,"TV 27W - TVP 1 (0.020 kW H ND) TV 34 - MUX-3 (0.010 kW H D) "
17.48639,52.7575,RTV: Janowiec Wielkopolski [miasto],"FM 99.7K - [Ogloszenie KRRiT] (1.00 kW  ) "
17.48722,51.95,RTV: Jarocin *Komin Dalkia Jarocin*,"FM 101.8K - Elka (1.00 kW H D) "
22.665,50.01083,RTV: Jaroslaw *Komin ZM Sokolow*,"FM 93.8 - PR Program 2 (0.30 kW V D) AM 1062 - Radio AM Jaroslaw (0.5 kW) "
18.62722,49.96417,RTV: Jastrzebie-Zdroj *KWK Borynia-Zofiowka*,"FM 102.5 - Maryja (0.20 kW H D) "
21.35111,49.81306,RTV: Jaslo *Gora Liwocz*,"FM 94.1 - VIA - KR Rzeszow (1.00 kW V D) FM 101.9 - Trendy Radio (1.00 kW V D) "
21.47333,49.745,RTV: Jaslo [miasto],""
21.815,49.42944,RTV: Jasliska *Posada*,"TV 27W - TVP 1 (0.050 kW H D) TV 29 - MUX-3 (0.020 kW H D) TV 34W - TVP 2 (0.050 kW H D) "
16.35806,50.71833,RTV: Jedlina-Zdroj *Gora Kawiniec*,"TV 25 - MUX-3 (0.010 kW H ND) TV 31W - TVP 1 (0.025 kW H ND) TV 33W - TVP 2 (0.025 kW H ND) TV 44W - TVP INFO / TVP Wroclaw (0.025 kW H ND) "
20.275,50.6425,RTV: Jedrzejow *Komin PBO Kartel*,"FM 93.2 - Zlote Przeboje 93,2 FM (5.00 kW V D) "
20.3,50.63333,RTV: Jedrzejow [miasto],"AM 531K - Radio AM Jedrzejow (1.0 kW) "
15.88417,50.94139,RTV: Jelenia Gora *Gora Baraniec*,"FM 105.8 - Muzyczne Radio (10.00 kW V D) "
15.71306,50.89028,RTV: Jelenia Gora *Komin Jelchem-KMC*,"FM 100.4 - Maryja (1.00 kW V D) "
15.73917,50.89639,RTV: Jelenia Gora *Wzgorze Kosciuszki*,"FM 90.9 - Muzyczne Radio (1.00 kW V ND) FM 104.9 - Eska Wroclaw (0.10 kW V ND) TV 43W - TV Odra - Jelenia Gora (1.000 kW H ND) TV 57W - Polsat (1.000 kW H ND) "
15.79528,50.96139,RTV: Jelenia Gora *Lysa Gora*,"FM 94.9 - Plus Legnica (1.00 kW V D) FM 104.2 - ZET (10.00 kW H ND) FM 106.2 - Zlote Przeboje 106,2 FM (1.00 kW V ND) "
15.55722,50.77889,RTV: Jelenia Gora *Sniezne Kotly*,"FM 92.5 - PR Program 1 (10.00 kW H D) FM 94.0 - PR Trojka (10.00 kW H D) FM 96.7 - Wroclaw (10.00 kW H D) FM 100.8 - RMF FM (10.00 kW H D) TV 30W - TVP 2 (200.000 kW H D) TV 30 - MUX-1 (100.000 kW H D) TV 35W - TVP 1 (200.000 kW H D) TV 35 - MUX-2 (100.000 kW H D) TV 47W - Polsat (100.000 kW H D) TV 49 - MUX-3 (100.000 kW H D) "
15.73417,50.90333,RTV: Jelenia Gora [miasto],"FM 89.1K - [Ogloszenie KRRiT] (0.10 kW  ) FM 90.2K - [Ogloszenie KRRiT] (0.10 kW  ) "
19.31528,49.61056,RTV: Jelesnia *Gora Krzyzowa*,"TV 31W - TVP 1 (0.050 kW H D) TV 36W - TVP 2 (0.050 kW H D) TV 41 - MUX-3 (0.013 kW H D) "
18.16833,51.69917,RTV: Kalisz *Chelmce - Kosciol*,"FM 103.1 - Rodzina / Maryja (1.00 kW V ND) FM 105.6 - Maryja (1.00 kW V ND) "
18.16917,51.70139,RTV: Kalisz *Chelmce*,"FM 101.1 - Eska Ostrow-Kalisz (2.00 kW V D) TV 31W - TVP INFO / TVP Poznan (10.000 kW H ND) TV 31 - MUX-3 (5.000 kW H D) TV 56W - Polsat (1.000 kW H D) "
18.09111,51.7825,RTV: Kalisz *Komin PPHU Alme*,"TV 54 - MUX-4 - TV Mobilna (7.000 kW V ND) "
17.99639,51.53306,RTV: Kalisz *Mikstat*,"FM 91.1 - Merkury PR (10.00 kW H ND) FM 94.2 - PR Czworka (10.00 kW H ND) FM 95.6 - PR Program 2 (10.00 kW H ND) FM 98.0 - RMF FM (10.00 kW H D) FM 100.0 - PR Program 1 (10.00 kW H D) FM 102.5 - PR Trojka (10.00 kW H ND) FM 104.4 - ZET (10.00 kW H D) FM 106.4 - Centrum Kalisz (10.00 kW H D) TV 26 - MUX-3 (35.000 kW H ND) TV 31 - MUX-3 (100.000 kW H D) TV 37W - TVP 2 (200.000 kW H ND) TV 38 - MUX-1 (100.000 kW H ND) TV 44 - MUX-2 (100.000 kW H ND) TV 48W - TV4 - Czworka (200.000 kW H D) TV 51W - TVP 1 (200.000 kW H ND) TV 54W - Polsat (0.000 kW H ) "
22.41361,49.16361,RTV: Kalnica *Gora Wideta*,"FM 87.6K - VOX FM (0.50 kW H ND) TV 24W - TVP 1 (0.040 kW H D) TV 29 - MUX-3 (0.012 kW H D) "
19.67222,49.86,RTV: Kalwaria Zebrzydowska *Bazylika MB Anielskiej*,"FM 94.3 - Maryja (0.20 kW V D) "
16.03333,50.7775,RTV: Kamienna Gora *Gora Koscielna*,"TV 49 - MUX-3 (0.013 kW H ND) TV 51W - TVP 1 (0.050 kW H D) TV 54W - TVP 2 (0.050 kW H D) "
16.03167,50.7825,RTV: Kamienna Gora *Kosciol Sw. Piotra i Pawla*,"FM 93.1 - Plus Legnica (0.20 kW V ND) "
19.43833,51.21,RTV: Kamiensk *Gora Kamiensk - Strefa FM*,"FM 104.2 - Strefa FM Piotrkow (0.10 kW V ND) "
19.43528,51.20583,RTV: Kamiensk *Gora Kamiensk*,"FM 90.2 - Maryja (10.00 kW V D) TV 25W - TVP 1 (0.050 kW H ) TV 26 - MUX-3 (12.000 kW H D) TV 27W - TVP 2 (0.050 kW H ) TV 36W - TVP INFO / TVP Lodz (0.050 kW H D) TV 36 - MUX Lokalny NTL (1.500 kW H ND) "
19.49611,51.20194,RTV: Kamiensk [miasto],""
20.78361,49.58528,RTV: Kamionka Wielka *Gora Dybowka*,"TV 31W - TVP 1 (0.060 kW H D) TV 34 - MUX-3 (0.013 kW H D) TV 48W - TVP 2 (0.060 kW H D) "
21.26889,52.07722,RTV: Karczew *Komin KPEC*,"TV 37 - MUX-4 - TV Mobilna (5.000 kW V D) "
15.72528,50.77889,RTV: Karpacz Gorny *Dom Wypoczynkowy Szczyt*,""
15.7225,50.78028,RTV: Karpacz Gorny *ul. Spokojna*,"TV 7W - TVP 1 (0.025 kW H D) TV 25 - MUX-3 (0.014 kW H D) TV 28W - TVP 2 (0.050 kW H D) "
18.2,54.33417,RTV: Kartuzy *Budynek Urzedu Miasta*,"TV 7W - Polsat (0.010 kW H D) "
18.10167,54.21917,RTV: Kartuzy *Szymbark - Kosciol*,"FM 94.2 - Glos (1.00 kW H ND) "
18.12944,54.21111,RTV: Kartuzy *Szymbark*,"FM 102.4 - Maryja (1.00 kW V ND) TV 48 - MUX-3 (15.000 kW H D) "
19.02444,50.26139,RTV: Katowice *Budynek Altus*,"FM 94.1 - RMF Classic (0.60 kW V D) "
19.005,50.29556,RTV: Katowice *Bytkow*,"FM 101.2 - Katowice (1.00 kW V D) TV 28W - TV Puls (5.000 kW H ND) TV 41 - MUX-3 (8.000 kW H D) "
19.05389,50.28528,RTV: Katowice *Komin EC Katowice*,"FM 91.2 - Zlote Przeboje 91,2 FM (2.00 kW V D) FM 93.6 - ZET Chilli Katowice (0.10 kW V ND) FM 97.4 - TOK FM (1.00 kW V D) AM 531K - Radio AM Silesia (0.8 kW) TV 44 - MUX-4 - TV Mobilna (4.000 kW V D) "
19.11694,50.18806,RTV: Katowice *Kosztowy*,"FM 93.0 - RMF FM (60.00 kW H D) FM 94.5 - Rock 94,5 FM (0.50 kW V D) FM 95.5 - VOX FM (0.50 kW V D) FM 97.9 - PR Program 1 (60.00 kW H ND) FM 99.1 - Eska Slask (0.30 kW V D) FM 99.7 - PR Trojka (60.00 kW H ND) FM 102.2 - Katowice (60.00 kW H ND) FM 102.8 - ZET (5.00 kW V D) FM 103.7 - Maryja (3.00 kW V D) FM 105.6 - PR Program 2 (60.00 kW H ND) FM 107.6 - eM (60.00 kW H ND) TV 8W - TVP 1 (200.000 kW H ND) TV 21W - TVP 2 (450.000 kW H ND) TV 32W - TVN (30.000 kW H D) TV 34 - MUX-3 (5.000 kW H D) TV 41 - MUX-3 (100.000 kW H D) TV 42W - TVP INFO / TVP Krakow (10.000 kW H D) TV 47W - Polsat (100.000 kW H D) TV 49 - MUX-2 (63.000 kW H ND) TV 55 - MUX-1 (50.000 kW H ND) TV 60W - TVP INFO / TVP Katowice (100.000 kW H ND) "
19,50.25,RTV: Katowice [miasto],""
21.96861,51.32583,RTV: Kazimierz Dolny *Gory I*,"FM 99.6K - [Pula KRRiT] (0.10 kW V ND) TV 23 - MUX-3 (2.500 kW H ND) TV 48W - TVP INFO / TVP Lublin (0.100 kW H ND) "
18.28917,50.35556,RTV: Kedzierzyn-Kozle *Komin E Blachownia (2)*,""
18.29278,50.35611,RTV: Kedzierzyn-Kozle *Komin E Blachownia*,"FM 93.9 - Park FM (4.00 kW V D) FM 97.7 - ZET (0.10 kW V D) "
18.145,50.33583,RTV: Kedzierzyn-Kozle *Piramowicza*,"FM 97.3 - PR Czworka (0.10 kW V D) FM 101.8 - PR Program 1 (0.10 kW V D) TV 29W - TVN (0.300 kW H ND) "
18.00306,51.29722,RTV: Kepno *Elewator Elewarr*,"FM 101.7 - Sud (1.00 kW V ND) "
21.37917,54.09139,RTV: Ketrzyn *ul. Lokietka*,"TV 26 - MUX-3 (0.025 kW H D) TV 31W - TVP 1 (0.080 kW H ND) TV 52W - TVP 2 (0.080 kW H ND) "
20.61667,50.89778,RTV: Kielce *Komin EC*,"FM 92.9 - MUZO.FM (0.10 kW V D) FM 94.9 - TOK FM (1.00 kW V D) FM 98.0 - RMF MAXXX Kielce/Radom (0.10 kW V ND) FM 99.0 - RMF Classic (1.00 kW V ND) FM 100.8 - FaMa Kielce (5.00 kW V D) FM 103.3 - Eska Kielce (1.00 kW V D) FM 103.9 - ZET Gold Kielce (0.50 kW V D) FM 107.9 - eM Kielce (1.00 kW V ND) AM 1485K - Radio AM Kielce (0.8 kW) TV 22W - Polsat (3.000 kW H ND) TV 44 - MUX-4 - TV Mobilna (5.000 kW V D) TV 47 - MUX-3 (9.000 kW H ND) TV 56W - TV4 - Czworka (3.000 kW H ND) "
20.63167,50.87639,RTV: Kielce *Targowa*,"FM 90.4 - Kielce (0.25 kW V ND) TV 24W - TVN (5.000 kW H ND) TV 40W - TVP INFO / TVP Kielce (5.000 kW H ND) "
20.6425,50.83833,RTV: Kielce *Wzgorze Telegraf*,"FM 87.6 - PR Czworka (0.10 kW V ND) FM 95.5 - VOX FM (0.20 kW V ND) FM 102.7 - PR Program 2 (1.00 kW V D) "
21.05056,50.86083,RTV: Kielce *Swiety Krzyz*,"FM 88.2 - RMF FM (120.00 kW V D) FM 92.3 - PR Program 1 (60.00 kW V ND) FM 96.2 - PR Trojka (60.00 kW V ND) FM 101.4 - Kielce (120.00 kW V ND) FM 105.3 - ZET (60.00 kW V D) FM 106.5 - RMF MAXXX Kielce/Radom (20.00 kW V D) FM 107.2 - Maryja (120.00 kW V ND) TV 28W - TVP 2 (1000.000 kW H ND) TV 30 - MUX-1 (100.000 kW H ND) TV 37 - MUX-2 (100.000 kW H ND) TV 38W - TVP 1 (800.000 kW H ND) TV 47 - MUX-3 (150.000 kW H ND) TV 58W - TVP INFO / TVP Kielce (20.000 kW H ND) "
18.19722,50.97306,RTV: Kluczbork *Elewator Polskie Mlyny*,"FM 93.2 - ZET Gold Opole (0.10 kW H ND) FM 107.4 - ZET (1.00 kW H D) "
18.20083,50.98111,RTV: Kluczbork *Komin ECO*,"FM 96.3 - Opole (30.00 kW H ND) FM 99.5 - RMF FM (1.00 kW H D) "
18.21694,50.98333,RTV: Kluczbork *Kosciol Najsw. Serca Pana Jezusa*,""
18.00917,51.0325,RTV: Kluczbork *Wierzbica Gorna*,"FM 102.8 - Maryja (5.00 kW H ND) TV 34 - MUX-3 (12.000 kW H ND) "
18.67639,50.21694,RTV: Knurow *KWK Knurow-Szczyglowice*,""
16.86528,50.95833,RTV: Kobierzyce *Pustkow*,"TV 44K - MUX-4 - TV Mobilna (5.000 kW V D) "
21.78361,50.28778,RTV: Kolbuszowa *Cmolas*,"AM 1062 - Twoje Radio Cmolas / Radio AM (0.8 kW) "
22.06222,49.335,RTV: Komancza *Gora Krymieniec*,"TV 10W - TVP 1 (0.010 kW H ND) TV 29 - MUX-3 (0.013 kW H D) TV 43W - TVP 2 (0.025 kW H D) "
18.95583,49.54556,RTV: Koniakow *Gora Ochodzita*,"TV 34W - TVP 1 (0.050 kW H ND) TV 41 - MUX-3 (0.034 kW H D) TV 56W - TVP 2 (0.050 kW H ND) "
18.96667,49.56667,RTV: Koniakow *Gora Tyniok*,"FM 94.9K - . (1.00 kW H ND) "
18.27306,52.23083,RTV: Konin *11 Listopada*,"FM 90.7K - . (1.00 kW H ND) FM 95.0 - PR Program 2 (1.00 kW V ND) TV 40W - TVN (5.000 kW H ND) "
18.26083,52.23444,RTV: Konin *Budynek Sonata*,"FM 95.8 - Konin (2.00 kW V D) "
18.24444,52.23444,RTV: Konin *Elewator*,"FM 99.6 - ZET Gold Konin (3.00 kW V D) "
18.32972,52.39889,RTV: Konin *Zolwieniec*,"FM 87.7 - PR Program 1 (30.00 kW H ND) FM 91.9 - Merkury PR (30.00 kW H ND) FM 98.9 - RMF FM (30.00 kW H D) FM 103.3 - PR Trojka (30.00 kW H ND) FM 105.1 - Maryja (30.00 kW H ND) FM 107.1 - ZET (30.00 kW H D) TV 22W - TVP 1 (200.000 kW H ND) TV 27 - MUX-3 (15.000 kW H D) TV 30W - TVP INFO / TVP Poznan (20.000 kW H ND) TV 34W - TVP 2 (200.000 kW H ND) TV 36 - MUX-3 (40.000 kW H D) TV 45 - MUX-2 (100.000 kW H ND) TV 55 - MUX-1 (100.000 kW H D) TV 58W - Polsat (100.000 kW H ND) "
20.46833,51.28583,RTV: Konskie *Kupimierz*,"FM 94.0 - Plus Radom (1.00 kW V ND) "
20.38722,51.19194,RTV: Konskie *Wieza Cisnien*,"FM 89.7 - RMF MAXXX Kielce/Radom (0.10 kW V ND) "
20.4,51.2,RTV: Konskie [miasto],"AM 1584K - Radio AM Konskie (0.5 kW) "
19.3,51.74722,RTV: Konstantynow Lodzki *Komin b.ZPW Konstilana*,"TV 40 - MUX-4 - TV Mobilna (1.500 kW V ND) "
17.94583,53.29167,RTV: Koronowo *Okole*,"TV 39 - MUX-4 - TV Mobilna (10.000 kW V ND) "
16.22583,54.20778,RTV: Koszalin *Gora Chelmska - Wieza*,"FM 97.8 - Koszalin (0.10 kW V ND) FM 102.6 - Plus Koszalin (1.00 kW V ND) FM 107.4 - Maryja (1.00 kW V ND) "
16.22833,54.20417,RTV: Koszalin *Gora Chelmska*,"FM 88.7 - ZET (1.00 kW H ND) FM 92.8 - PR Czworka (0.30 kW H ND) FM 94.7K - [Pula KRRiT] (0.50 kW  ) FM 99.7 - RMF MAXXX Pomorze (1.00 kW V D) FM 104.9 - RMF FM (1.00 kW V D) FM 106.9 - ZET Chilli (0.10 kW H D) TV 11W - TVP INFO / TVP Szczecin (0.500 kW V D) TV 21W - TVP 2 (0.500 kW H D) TV 46W - TVP 1 (0.200 kW H D) TV 60 - MUX-3 (3.500 kW H D) "
16.74083,54.00417,RTV: Koszalin *Gologora*,"FM 89.3 - RMF FM (60.00 kW V D) FM 93.8 - PR Program 2 (60.00 kW H ND) FM 97.4 - PR Trojka (60.00 kW H ND) FM 103.1 - Koszalin (60.00 kW H ND) FM 105.3 - ZET (30.00 kW H D) FM 107.9 - PR Program 1 (60.00 kW H ND) TV 8W - TVP 1 (80.000 kW V ND) TV 23W - TVP 2 (400.000 kW H ND) TV 23 - MUX-3 (100.000 kW H D) TV 40W - Polsat (400.000 kW H ND) TV 44 - MUX-1 (100.000 kW H D) TV 47 - MUX-2 (100.000 kW H ND) TV 60 - MUX-3 (15.000 kW H ND) "
16.15722,54.19583,RTV: Koszalin *Komin MEC DPM*,"FM 95.4 - VOX FM (0.50 kW H D) FM 95.9 - Eska Koszalin (1.00 kW V ND) "
16.17417,54.175,RTV: Koszalin *Komin MEC FUB*,"TV 42 - MUX-4 - TV Mobilna (3.000 kW V D) "
16.19694,54.19083,RTV: Koszalin *ul. Zwyciestwa*,"TV 52W - [Pula KRRiT] (1.000 kW H ND) "
16.21667,54.2,RTV: Koszalin [miasto],"AM 1395K - Radio AM Koszalin (0.8 kW) "
19.38889,49.61694,RTV: Koszarawa *Wzgorze Mendralowe*,"TV 22W - TVP 2 (0.050 kW H D) TV 27W - TVP 1 (0.050 kW H D) TV 41 - MUX-3 (0.022 kW H D) "
15.86111,50.77306,RTV: Kowary *Gora Rudnik*,"TV 10W - TVP 2 (0.010 kW H D) TV 49 - MUX-3 (0.010 kW H D) TV 52W - TVP 2 (0.025 kW H D) "
21.53083,51.58944,RTV: Kozienice *Komin ZEC*,"AM 531K - Radio AM Mazowsze (0.8 kW) "
15.57417,54.17611,RTV: Kolobrzeg *Bazylika Konkatedralna*,"FM 100.0 - Maryja (0.50 kW H ND) "
15.55472,54.17444,RTV: Kolobrzeg *Jednosci Narodowej*,"FM 91.0 - Koszalin (0.10 kW V D) FM 94.4K - . (0.10 kW H D) TV 49W - TVP INFO / TVP Szczecin (1.000 kW H D) "
15.58694,54.18167,RTV: Kolobrzeg *Komin MEC*,"FM 93.3 - Plus Koszalin (0.10 kW V D) FM 107.2 - Eska Koszalin (0.30 kW V D) "
15.63722,54.14917,RTV: Kolobrzeg *Stramnica*,"FM 87.9 - PR Czworka (0.50 kW V D) FM 90.2 - Kolobrzeg (1.00 kW V D) TV 54W - Polsat (1.000 kW H D) "
16.66333,52.09056,RTV: Koscian *Komin nieczynnej CM*,"FM 88.0 - Elka (0.10 kW V ND) "
17.96389,54.12278,RTV: Koscierzyna *Komin MPI KOS-EKO*,"FM 91.7 - Weekend (0.88 kW V D) "
17.96389,54.16083,RTV: Koscierzyna *Skorzewo*,"FM 96.0 - Maryja (0.50 kW V D) "
17.97056,54.12389,RTV: Koscierzyna *ul. Sienkiewicza*,"FM 90.1 - Kaszebe (1.00 kW V D) "
17.97472,54.12167,RTV: Koscierzyna [miasto],"FM 104.5K - [Ogloszenie KRRiT] (0.50 kW  ) "
19.93472,50.02694,RTV: Krakow *Budynek IPS*,""
20.08444,49.95694,RTV: Krakow *Choragwica*,"FM 89.4 - PR Program 1 (60.00 kW H ND) FM 96.0 - RMF FM (60.00 kW H D) FM 99.4 - PR Trojka (60.00 kW H ND) FM 101.6 - Krakow (60.00 kW H ND) FM 104.1 - ZET (60.00 kW H ND) FM 106.1 - Plus Krakow (10.00 kW H ND) TV 10W - TVP 1 (200.000 kW H ND) TV 23 - MUX-2 (100.000 kW H ND) TV 25 - MUX-1 (100.000 kW H ND) TV 27W - TV Puls (50.000 kW H D) TV 30W - TVN (10.000 kW H D) TV 33W - TVP 2 (300.000 kW H ND) TV 35W - TV4 - Czworka (20.000 kW H D) TV 47 - MUX-3 (35.000 kW H D) TV 50W - TVP INFO / TVP Krakow (500.000 kW H ND) TV 50 - MUX-3 (100.000 kW H D) TV 53W - Polsat (200.000 kW H ND) "
20.00667,50.05389,RTV: Krakow *Komin EC Krakow*,""
20.09222,50.08028,RTV: Krakow *Komin Huty ArcelorMittal Poland (2)*,"TV 46 - MUX-4 - TV Mobilna (4.000 kW V D) "
20.09306,50.08083,RTV: Krakow *Komin Huty ArcelorMittal Poland*,"FM 90.6 - Maryja (5.00 kW V D) "
19.89444,50.05556,RTV: Krakow *Kopiec Kosciuszki*,"FM 87.8 - RMF Classic (1.00 kW V ND) FM 100.5 - Radiofonia (0.30 kW V ND) TV 46 - MUX-4 - TV Mobilna (3.000 kW V D) "
